app_package,category,confidence,reason
org.chromium.webapk.a87262c26f5e204b1_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.a571e3ba90d95229b_v2,utility,high,浏览器WebAPK封装
com.banix.aiphotogenerator.aiphotoeditor,utility,medium,AI图片生成编辑
com.launcher.smart.technology.theme,utility,medium,智能桌面主题
com.fixline.pro,utility,medium,维修辅助工具
com.vivo.browser,utility,high,vivo系统浏览器
org.chromium.webapk.a9e163aca262b7487_v2,utility,high,Chrome浏览器WebAPK封装
com.samsung.android.timezone.data_P,utility,high,三星系统时区数据组件
videoeditor.mvedit.musicvideomaker,utility,medium,视频剪辑工具
com.aab.android.otocare,utility,medium,汽车保养工具
pro.denet.storage,utility,medium,云存储管理工具
org.chromium.webapk.aec79310b74db90b8_v2,utility,high,Chrome WebAPK封装
com.recovermessages.recoverdeletedmessages.datarecovery,utility,high,数据恢复工具
org.chromium.webapk.a1690ef92696c87d4_v2,utility,high,浏览器WebAPK
com.cometdocs.pdftoword,utility,high,PDF转Word
com.protectstar.antispy.android,utility,high,反间谍安全
org.chromium.webapk.acbc36f71fdf19c93_v2,utility,high,Chrome网页封装
org.chromium.webapk.a294c83a84871d2da_v2,utility,high,Chrome网页封装
com.streetid.canonpixmag6020appguide,utility,medium,打印机指南
com.pdf.document.reader.viewer.simple.tool,utility,high,PDF阅读工具
com.garmin.android.apps.gogolink,utility,high,Garmin设备配套
org.chromium.webapk.a05cc8c727c7f8d54_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.a4b9eb659f4ba9c38_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.a6d6e4ab1b5e6b2b9_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.a70d483272fea8374_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.a7a01535dc0f35ccf_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.ab37f87af828a3c80_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.ac3347493542b42e4_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.ac4f3fe96a8e642c9_v2,utility,high,Chrome WebAPK封装
com.desirephoto.nocroppics,utility,medium,照片处理工具
com.solocator,utility,high,GPS定位工具
com.unity.uniscore,utility,medium,Unity开发插件
org.chromium.webapk.a1fd38a291430034c_v2,utility,high,浏览器WebAPK
com.video.download.videodownloader.allvideo,utility,high,视频下载工具
com.remote.tv.cast.controller,utility,high,电视遥控工具
com.tiktok.video.downloader.no.watermark.tk,utility,high,TikTok视频下载
org.chromium.webapk.aaf14634f70bb65cc_v2,utility,high,浏览器WebAPK封装
org.chromium.webapk.a5ee147265bc79867_v2,utility,high,Chrome浏览器WebAPK封装
org.chromium.webapk.ad6b063b27e031a9f_v2,utility,high,Chrome浏览器WebAPK封装
tech.simha.androidtvremote,utility,high,电视遥控工具
com.hp.printercontrol,utility,high,惠普打印机控制
org.chromium.webapk.a945f7d511ab71e66_v2,utility,high,浏览器WebAPK封装
com.ig.delete.one.part,utility,medium,图片编辑工具
com.example.flutter_application_web_view,utility,high,开发测试WebView应用
com.hd.picture.camera,utility,medium,高清相机应用
com.gigaworks.tech.calculator,utility,high,计算器工具
mam.reader.isultra,utility,medium,电子书阅读器
com.picsky.spiral_photoeditor,utility,high,照片编辑工具
mam.reader.sultra,utility,medium,电子书阅读器
com.d0085.mobile.pdamtirtadaroy,utility,medium,水务缴费应用
com.lenovo.anyshare.cloneit,utility,medium,联想文件传输工具
com.streetview.penorama.liveearthmap,utility,high,街景地图
org.chromium.webapk.ac73a09a8598a9c2b_v2,utility,high,浏览器WebAPK
com.downloadfacebookvideos.savefbvideos,utility,high,FB视频下载
org.chromium.webapk.a75aab17b63747f24_v2,utility,high,浏览器WebAPK
org.chromium.webapk.ad1e628ff83b05406_v2,utility,high,浏览器WebAPK
file.recovery.restore.undelete.photo.recover.lost.video,utility,high,文件恢复清理工具
org.chromium.webapk.adfa84f1be7edb40c_v2,utility,high,浏览器WebAPK
org.chromium.webapk.a2de71e832e2e9c2a_v2,utility,high,Chrome浏览器WebAPK封装
org.chromium.webapk.a4aa5451a205a3e76_v2,utility,high,Chrome浏览器WebAPK封装
org.chromium.webapk.a9f1d885dfb722c7d_v2,utility,high,Chrome浏览器WebAPK封装
recover.deleted.messages.business.messagerecovery,utility,high,消息恢复工具
org.chromium.webapk.ae1f96bd5b6aa070b_v2,utility,high,浏览器WebAPK
com.calculator.converter.fast,utility,high,快速计算器工具
com.textsnap.converter,utility,medium,文本格式转换工具
com.caminante.waupdater,utility,medium,WA辅助工具
com.frederic.sailfreegps,utility,medium,航海导航工具
com.map.photostampcamerapro,utility,high,照片水印相机工具
com.stt.android.suunto,utility,high,运动手表配套工具
com.magdalm.freewifipassword,utility,medium,WiFi密码查看工具
org.chromium.webapk.aa39030b2ac8519cd_v2,utility,high,浏览器WebAPK封装
pdf.pdfreader.pdfeditor.pdfmaker.pdfscanner,utility,high,PDF编辑工具
com.xlsx.reader.xls.excel.viewer.spread.sheets,utility,high,Excel阅读器
it.Beta80Group.whereareu,utility,medium,位置追踪工具
com.snapx.tool.video.downloader.nologo2025,utility,high,视频下载
co.piontech.colorphone.callscreen.colorscreen,utility,medium,来电屏幕美化工具
com.callerid.spamcallblocker.callprotect,utility,medium,骚扰电话拦截
reader.alldocuments.ora,utility,high,文档阅读器
com.launcher.icecream,utility,high,手机桌面启动器
com.speedtest.wifianalyzer.hotspot.networkanalyzer.wifipassword.signalstrength,utility,medium,WiFi网络分析工具
com.wallpaper4k.screenwallpaper.livewallpaper,utility,medium,4K动态壁纸工具
downloader.vitmate.downloaderapp,utility,high,视频下载工具
kr.sira.metal,utility,medium,金属探测工具
org.chromium.webapk.a329fa4d57cce67a2_v2,utility,high,Chrome浏览器WebAPK
com.mastervpn.turbo.privatevpn,utility,high,VPN网络代理工具
app.myzel394.numberhub,utility,medium,号码管理
com.mordiastudio.simurelayfree,utility,medium,中继模拟工具
status.save.video.repost.downloader.saver.download.fastsave,utility,high,视频下载
com.OnSoft.android.BluetoothChat,utility,high,蓝牙聊天
phone.speedup.cleanup,utility,medium,手机清理加速工具
storage.manager.ora,utility,medium,存储文件管理
com.mymecare.mecare,utility,medium,健康管理
com.toyota.insurance.giadevdroid,utility,medium,丰田保险
com.jiubang.goclockex,utility,high,时钟工具
fc.qrcodegenerator.qrcreator.qrmaker.createqrcode,utility,high,二维码生成器
com.free.vpn.japan.proxy.planet,utility,high,VPN代理
org.chromium.webapk.a0dbabf8d3c29bde3_v2,utility,high,Chrome网页封装
me.craftsapp.video.wallpaper,utility,high,动态壁纸
com.ultra45xzoomtelescope.hdcamera,utility,high,相机工具
com.es.file.explorer.manager,utility,high,文件管理
com.cpr.videoeffect.pro,utility,high,视频特效
com.accarunit.motionvideoeditor,utility,high,视频编辑
com.longint.lomag.scanner,utility,high,条码扫描工具
com.app.capturescreen688,utility,high,屏幕截图工具
com.newagedevs.facebook_video_downloader,utility,high,FB视频下载
com.axion.voicescreenlock,utility,high,语音锁屏工具
com.diy.glow.neon.fluid.live.wallpaper.fun.art.magic,utility,high,动态壁纸工具
alldocumentsreader.documentviewer,utility,high,文档阅读器工具
com.musicdownloadapp.musicdownloaderappfree,utility,high,音乐下载
org.chromium.webapk.a50592123dd276aad_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.aae3d6c17d9687fb7_v2,utility,high,Chrome网页封装
com.satellitemap.finder.navigation.earthmap.world.voice.livetraffic.direction,utility,high,卫星地图导航
com.recorder.music.bstech.videoplayer,utility,high,视频播放器工具
fit.Army.v2.app,utility,medium,健身工具
com.pureclean.ai.cleaner,utility,high,AI手机清理
it.Ettore.calcolielettrici,utility,high,电气计算器
org.chromium.webapk.a8e773d07e805b0c5_v2,utility,high,Chrome网页封装
com.saawanapps.photocompress,utility,high,图片压缩
repost.share.whatsapp.statussaver.videosave.photosaver,utility,medium,状态保存下载
com.photo.editor.collage.maker.photoblender,utility,medium,照片拼图编辑
com.photoeditor.beautycamera.facemakeup,utility,medium,美颜相机工具
id.co.aviana.synetreload,utility,medium,话费充值工具
com.video.videodownloader_appdl,utility,medium,视频下载工具
quick.quicklauncher.com,utility,medium,快速启动器
com.ai.pop.web.browser,utility,high,第三方浏览器
com.calculator.math.simplecalculator,utility,high,基础计算器
com.emvnfc.creditcard.nfcreader,utility,high,NFC读卡工具
com.bright.ai.animaltranslator.dogtranslator,utility,high,动物翻译工具
com.theronrogers.vaultyfree,utility,medium,隐私相册保险箱
com.yoga.browser.anti.blokir.situs,utility,medium,防屏蔽浏览器
com.deepvision.interiordesign,utility,medium,室内设计工具
com.earthglobemap.livesatellite.gps,utility,high,卫星地图工具
com.faststream.hdvideo.downloader.expert,utility,high,视频下载工具
com.qr.explorer.android,utility,high,二维码扫描
org.chromium.webapk.aac97935e22468e98_v2,utility,high,Chrome WebAPK封装
org.chromium.webapk.ac2a92620fe978408_v2,utility,high,Chrome网页封装
org.chromium.webapk.a49739ce068d9f188_v2,utility,high,浏览器WebAPK
com.abaltatech.wlhostapp,utility,medium,WiFi热点工具
org.chromium.webapk.a19554d2cbd54fca0_v2,utility,high,Chrome网页封装
com.photorestore.filerecovery.videorecovery,utility,high,照片恢复
com.locator.gps.phone.track,utility,high,GPS定位追踪
babypics.baby.photoeditor.babymoths,utility,medium,婴儿照片编辑
com.artorys.aiart.aiphotogenerator,utility,high,AI生图
org.chromium.webapk.ac81c8ce8950120e4_v2,utility,high,Chrome浏览器WebAPK
facebookdownloaderfacebook.fb,utility,high,FB下载工具
video.recovery,utility,high,视频恢复
com.draw.sketch.ardrawing.paint.cartoon,utility,medium,绘画涂鸦工具
net.filerecover.app,utility,high,文件恢复
com.ultraelfo.photocraft.ai,utility,high,AI图片编辑
com.tcm.laugh.sounds.ringtones.funysounds.tunes,utility,high,铃声音效工具
slideshow.video.status.maker.videomaker,utility,high,视频制作工具
org.chromium.webapk.a4b17c67ddaed412e_v2,utility,high,Chrome网页封装
photo.cam.filter.beauty.effect,utility,medium,美颜相机滤镜
com.eKTPDigital.CaraDaftarKTPDigital.KTP.app,utility,medium,电子身份证指南
com.piccollage.photo.editor.livewallpaper.layout.sticker.grid.licowa,utility,high,图片编辑工具
io.hexman.xiconchanger,utility,high,图标更换
qaz.sillysmiles.livewallpapers,utility,high,动态壁纸应用
