app,source,good_count,bad_count,total_count,category,confidence,reason
co.id.bankbsi.qrismerchant,good_only,1,0,1,banking,high,印尼BSI银行商户版
com.footballagent61,good_only,1,0,1,social_entertainment,medium,足球经理模拟游戏
com.hp.printercontrol,good_only,1,0,1,utility,high,惠普打印机控制
com.melawai,good_only,1,0,1,shopping,medium,Melawai零售书店
com.nbaimd.gametime.nba2011,good_only,1,0,1,social_entertainment,high,NBA篮球体育游戏
com.netx.tv,good_only,1,0,1,social_entertainment,medium,电视直播流媒体
com.tree.hybrid.geartank,good_only,1,0,1,social_entertainment,high,坦克合成策略游戏
goid.kotajambi.sipaduko,good_only,1,0,1,other,medium,占碑市政府系统
org.chromium.webapk.aaf14634f70bb65cc_v2,good_only,1,0,1,utility,high,浏览器WebAPK封装
vg.real,good_only,1,0,1,other,low,未知应用
com.id7qt777.ntla1,good_only,1,0,1,gambling,high,777/ntla典型赌博包名
com.lionparcel.services.driver,good_only,1,0,1,transportation,high,狮途快递司机端
com.video.download.videodownloader.allvideo,good_only,1,0,1,utility,high,视频下载工具
com.lenovo.anyshare.cloneit,good_only,1,0,1,utility,medium,联想文件传输工具
id.co.sm.sharp,good_only,1,0,1,other,medium,夏普官方应用
com.playtika.solitaire.pras,good_only,1,0,1,social_entertainment,high,纸牌接龙游戏
net.supertreat.solitaire,good_only,1,0,1,social_entertainment,high,经典纸牌游戏
com.pemkosibolga.MyAttendance,good_only,1,0,1,productivity,medium,市政考勤系统
net.andromo.dev547916.app689701,good_only,1,0,1,other,low,Andromo生成应用
com.mathworks.matlabmobile,good_only,1,0,1,productivity,high,MATLAB工程计算
com.realmadridplay.app,good_only,1,0,1,social_entertainment,medium,皇马官方体育应用
org.chromium.webapk.aa39030b2ac8519cd_v2,good_only,1,0,1,utility,high,浏览器WebAPK封装
com.app.cerb.mcsd7,good_only,1,0,1,gambling,high,cerb典型赌博包名
com.magdalm.freewifipassword,good_only,1,0,1,utility,medium,WiFi密码查看工具
com.solitaire.classic.card.jsan.game,good_only,1,0,1,social_entertainment,high,经典纸牌游戏
com.textsnap.converter,good_only,1,0,1,utility,medium,文本格式转换工具
com.thegamerszone.zummaroyal,good_only,1,0,1,social_entertainment,high,休闲对战游戏
com.atisfyre.mobile,good_only,1,0,1,other,low,未知应用
com.masterw.app,good_only,1,0,1,other,low,未知应用
newspage8_256.NPEngine,good_only,1,0,1,social_entertainment,medium,新闻阅读引擎
classic.brick.games.tetris,good_only,1,0,1,social_entertainment,high,经典俄罗斯方块
com.calculator.converter.fast,good_only,1,0,1,utility,high,快速计算器工具
com.soundmusicplayer.app,good_only,1,0,1,social_entertainment,medium,音乐播放器应用
com.word.search.zen.word.find.puzzle.game,good_only,1,0,1,social_entertainment,high,单词搜索益智游戏
math.Mathematics.exam.math,good_only,1,0,1,other,medium,数学考试学习应用
ru.unisamp_mobile.game,good_only,1,0,1,social_entertainment,medium,休闲小游戏
com.blast.mahjong.match.free.vkcxh,good_only,1,0,1,social_entertainment,high,麻将消除游戏
com.brain.rot.merge.fight.cnapr,good_only,1,0,1,social_entertainment,high,益智合并战斗游戏
com.flora.fusion,good_only,1,0,1,social_entertainment,high,植物合成休闲游戏
com.flower.match.blast,good_only,1,0,1,social_entertainment,high,花朵消除游戏
com.relaxing.flower.match.gp,good_only,1,0,1,social_entertainment,high,休闲花朵匹配
com.xteleremobilecompanyltd.GoalTile,good_only,1,0,1,social_entertainment,high,益智方块游戏
com.desirephoto.nocroppics,good_only,1,0,1,utility,medium,照片处理工具
com.kiosoft.uwash,good_only,1,0,1,other,low,未知应用
com.honda.mpp.id.ua.prd.android.sp_bxroqmjr,good_only,1,0,1,transportation,medium,本田汽车服务应用
com.vivo.browser,good_only,1,0,1,utility,high,vivo系统浏览器
com.fixline.pro,good_only,1,0,1,utility,medium,维修辅助工具
org.chromium.webapk.a571e3ba90d95229b_v2,good_only,1,0,1,utility,high,浏览器WebAPK封装
com.gsi.siapik_sekolah,good_only,1,0,1,other,medium,学校信息系统
com.real.short.enjoy.drama.video.every.day,good_only,1,0,1,social_entertainment,medium,短剧视频应用
com.truyendiv.scoreboard,good_only,1,0,1,social_entertainment,medium,体育比分应用
tl.bmdl.livin,good_only,1,0,1,banking,high,印尼Mandiri Livin银行
com.gameyouyou.snacktile,good_only,1,0,1,social_entertainment,high,零食消除游戏
com.hazardcascadeevasion.hdcascadeevasionazar,good_only,1,0,1,social_entertainment,high,躲避障碍游戏
com.idgowin.ntla234,good_only,1,0,1,gambling,high,ntla典型赌博包名
com.luck109.app,good_only,1,0,1,gambling,high,luck典型赌博包名
com.lucksvip146.app,good_only,1,0,1,gambling,high,luck典型赌博包名
id.ndcreative.casual.blossom,good_only,1,0,1,social_entertainment,high,休闲开花游戏
org.chromium.webapk.a7fd86748a799adea_v2,good_only,1,0,1,utility,high,浏览器WebAPK封装
antivirus.virus.cleaner.clean.vpn.booster,good_only,1,0,1,utility,high,杀毒清理工具
com.aab.android.otocare,good_only,1,0,1,utility,medium,汽车保养工具
com.garmin.android.apps.gogolink,good_only,1,0,1,utility,high,Garmin设备配套
com.pdf.document.reader.viewer.simple.tool,good_only,1,0,1,utility,high,PDF阅读工具
com.streetid.canonpixmag6020appguide,good_only,1,0,1,utility,medium,打印机指南
id.swimmanager.registrationlistofficial,good_only,1,0,1,productivity,medium,游泳报名管理
my.id.paksu.pujisyukurkhatolik,good_only,1,0,1,religious,high,天主教祈祷
org.chromium.webapk.a294c83a84871d2da_v2,good_only,1,0,1,utility,high,Chrome网页封装
org.chromium.webapk.acbc36f71fdf19c93_v2,good_only,1,0,1,utility,high,Chrome网页封装
com.protectstar.antispy.android,good_only,1,0,1,utility,high,反间谍安全
com.cometdocs.pdftoword,good_only,1,0,1,utility,high,PDF转Word
desa_wisata_nusantara.go.desa_wisata_nusantara,good_only,1,0,1,other,medium,旅游村务应用
kemendes.pendamping.diary,good_only,1,0,1,productivity,medium,政府工作日志
com.katanlabs.findtheword,good_only,1,0,1,social_entertainment,high,找字休闲游戏
com.recovermessages.recoverdeletedmessages.datarecovery,good_only,1,0,1,utility,high,数据恢复工具
id.go.kemendesa.laporanharian,good_only,1,0,1,productivity,medium,政府日报应用
com.alquranterjemahantajwid.alquran.tajwid.terjemahan.indonesia,good_only,1,0,1,religious,high,古兰经翻译
com.andromo.dev405941.app440132,good_only,1,0,1,other,low,模板生成应用
com.barribarrie.murottalquranfull30juzmp3offline,good_only,1,0,1,religious,high,古兰经诵读
com.hijrahkami.panduanhajidanumrahlengkap,good_only,1,0,1,religious,high,朝觐指南
com.kakimestudio.MP3ayatayatruqyahampuh,good_only,1,0,1,religious,high,驱邪音频
com.siimaaver.archery,good_only,1,0,1,social_entertainment,high,射箭游戏
com.streetview.penorama.liveearthmap,good_only,1,0,1,utility,high,街景地图
com.xlsx.reader.xls.excel.viewer.spread.sheets,good_only,1,0,1,utility,high,Excel阅读器
com.superking.ludo.star,good_only,1,0,1,social_entertainment,high,Ludo桌游
com.com.Versa,good_only,1,0,1,other,low,未知应用
com.snapx.tool.video.downloader.nologo2025,good_only,1,0,1,utility,high,视频下载
com.bladetw.bd,good_only,1,0,1,other,low,未知应用
naga1001.aplicdud,good_only,1,0,1,gambling,medium,naga1001疑似网赌
co.pintar.platform,good_only,1,0,1,cash_loan,medium,Kredit Pintar借贷
com.thevoidmain.memekatta,good_only,1,0,1,social_entertainment,medium,休闲游戏
com.xmonetize.quizzland,good_only,1,0,1,social_entertainment,high,问答游戏
ugo.com.play.free.farmington,good_only,1,0,1,social_entertainment,high,农场游戏
com.base.commander,good_only,1,0,1,social_entertainment,medium,策略游戏
com.finance.clicker.idle.business.money.ceo.startup.rich.poor.man.empire.company.tycoon,good_only,1,0,1,social_entertainment,high,放置商业游戏
com.game.thiefmaster.idle,good_only,1,0,1,social_entertainment,high,放置游戏
com.gaminho.idleelevenfootball,good_only,1,0,1,social_entertainment,high,足球游戏
com.indofun.google.mmoswk,good_only,1,0,1,social_entertainment,high,MMO游戏
com.mage.goalbattle,good_only,1,0,1,social_entertainment,high,足球对战
com.miniit.iracing,good_only,1,0,1,social_entertainment,high,赛车游戏
com.cedargames.particle.pop3d,good_only,1,0,1,social_entertainment,high,消除游戏
com.game.acm_android,good_only,1,0,1,social_entertainment,medium,休闲游戏
com.kb.nemocolor,good_only,1,0,1,social_entertainment,high,填色游戏
com.nonogram.color.picturecross.sudoku.puzzle,good_only,1,0,1,social_entertainment,high,数独拼图
com.red.arrows.android,good_only,1,0,1,social_entertainment,medium,休闲游戏
com.saawanapps.photocompress,good_only,1,0,1,utility,high,图片压缩
com.skewer.roasted.grill.cooking.sort.jam,good_only,1,0,1,social_entertainment,high,烹饪排序
com.ucdevs.jcross,good_only,1,0,1,social_entertainment,high,填字游戏
io.hexman.xiconchanger,good_only,1,0,1,utility,high,图标更换
org.popapp.nonograms,good_only,1,0,1,social_entertainment,high,Nonogram游戏
com.PetirtuneniCun.game,good_only,1,0,1,social_entertainment,medium,休闲游戏
com.TechApp.DriftEscape,good_only,1,0,1,social_entertainment,high,赛车游戏
com.id7qt777.ntla1009,good_only,1,0,1,gambling,high,777/ntla网赌
com.seaflod.treasurerush,good_only,1,0,1,social_entertainment,high,跑酷游戏
com.xydnm.DoNotMove,good_only,1,0,1,social_entertainment,medium,休闲游戏
org.chromium.webapk.a4b17c67ddaed412e_v2,good_only,1,0,1,utility,high,Chrome网页封装
com.cnbc.indonesia,good_only,1,0,1,social_entertainment,high,财经新闻
com.dsonline.jewelpopper,good_only,1,0,1,social_entertainment,high,宝石消除
com.fungames.battletanksbeta,good_only,1,0,1,social_entertainment,high,坦克对战
fi.twentyhangersnearme.threegreen,good_only,1,0,1,other,low,未知应用
com.fungames2d.furry.pop,good_only,1,0,1,social_entertainment,high,消除游戏
com.ultraelfo.photocraft.ai,good_only,1,0,1,utility,high,AI图片编辑
com.mppdigital.app,good_only,1,0,1,other,low,未知应用
ad.august06.rejeki,good_only,1,0,1,other,low,未知应用
com.atapkita,good_only,1,0,1,app_store,high,APK第三方商店
net.filerecover.app,good_only,1,0,1,utility,high,文件恢复
video.recovery,good_only,1,0,1,utility,high,视频恢复
com.DefaultCompany.BloodBox,good_only,1,0,1,social_entertainment,medium,游戏
com.HikmahMustopa.UltraHyperGutsTrigger,good_only,1,0,1,social_entertainment,medium,游戏
com.artorys.aiart.aiphotogenerator,good_only,1,0,1,utility,high,AI生图
com.izakuchi.Decade,good_only,1,0,1,social_entertainment,medium,游戏
com.locator.gps.phone.track,good_only,1,0,1,utility,high,GPS定位追踪
com.mastar.everyday,good_only,1,0,1,other,low,日常工具
com.photorestore.filerecovery.videorecovery,good_only,1,0,1,utility,high,照片恢复
id.go.bengkuluutarakab.absensi,good_only,1,0,1,productivity,medium,考勤打卡
org.chromium.webapk.a19554d2cbd54fca0_v2,good_only,1,0,1,utility,high,Chrome网页封装
org.chromium.webapk.a8e773d07e805b0c5_v2,good_only,1,0,1,utility,high,Chrome网页封装
org.chromium.webapk.ac2a92620fe978408_v2,good_only,1,0,1,utility,high,Chrome网页封装
com.gramgames.tenten,good_only,1,0,1,social_entertainment,high,Tenten游戏
com.irccloud.android,good_only,1,0,1,social_entertainment,high,IRC聊天
com.jiubang.goclockex,good_only,1,0,1,utility,high,时钟工具
com.lokinative,good_only,1,0,1,other,low,未知应用
com.mymecare.mecare,good_only,1,0,1,utility,medium,健康管理
com.OnSoft.android.BluetoothChat,good_only,1,0,1,utility,high,蓝牙聊天
com.tokwin.lucky,good_only,1,0,1,gambling,medium,lucky疑似博彩
status.save.video.repost.downloader.saver.download.fastsave,good_only,1,0,1,utility,high,视频下载
topgame.wondertile.com,good_only,1,0,1,social_entertainment,high,消除游戏
app.myzel394.numberhub,good_only,1,0,1,utility,medium,号码管理
ts.prod.simalape_2025,good_only,1,0,1,other,low,未知应用
com.otoreport.masterload8apl,good_only,1,0,1,productivity,medium,汽车报告
com.turborocketgames.wildcraft,good_only,1,0,1,social_entertainment,high,Wildcraft游戏
kr.sira.metal,good_only,1,0,1,utility,medium,金属探测工具
com.id4x78.h5la551,good_only,1,0,1,gambling,high,h5网赌马甲
com.id6v98.ntla52,good_only,1,0,1,gambling,high,ntla网赌马甲
com.TDMgame.DragArcadeOnline,good_only,1,0,1,social_entertainment,high,街机游戏
com.arkgame.fishingmaster,good_only,1,0,1,social_entertainment,high,钓鱼游戏
com.idbsstudio.mabartrukonline,good_only,1,0,1,social_entertainment,high,卡车模拟
com.toyota.insurance.giadevdroid,good_only,1,0,1,utility,medium,丰田保险
com.prismflow.water,good_only,1,0,1,social_entertainment,high,水流解谜
fit.Army.v2.app,good_only,1,0,1,utility,medium,健身工具
com.autsorz.mobile,good_only,1,0,1,other,low,未知应用
com.free.vpn.japan.proxy.planet,good_only,1,0,1,utility,high,VPN代理
finance.loanemi.emiloan.financialcalculator,good_only,1,0,1,productivity,high,贷款计算器
com.oislgahkt.pegaslitheir,good_only,1,0,1,other,low,乱码包名
com.imayi.monstertruckgofree,good_only,1,0,1,social_entertainment,high,卡车游戏
com.xracer.nearme.gamecenter,good_only,1,0,1,social_entertainment,high,游戏中心
org.chromium.webapk.aae3d6c17d9687fb7_v2,good_only,1,0,1,utility,high,Chrome网页封装
com.musicdownloadapp.musicdownloaderappfree,good_only,1,0,1,utility,high,音乐下载
com.tapcolor.puzzle.sort.goods.match.triple,good_only,1,0,1,social_entertainment,high,三消游戏
com.yeknom.unicorncoloringpages,good_only,1,0,1,social_entertainment,high,填色游戏
com.dukulive.stream,good_only,1,0,1,social_entertainment,high,直播应用
com.newagedevs.facebook_video_downloader,good_only,1,0,1,utility,high,FB视频下载
blackowl.id,good_only,1,0,1,other,low,未知应用
com.alexa.club,good_only,1,0,1,social_entertainment,medium,社交娱乐
com.softpro.pickhub,good_only,1,0,1,other,low,未知应用
com.bnsonramp,good_only,1,0,1,other,low,未知应用
spider.solitaire.card.games.free.no.ads.klondike.solitare.patience.king,good_only,1,0,1,social_entertainment,high,纸牌游戏
com.accarunit.motionvideoeditor,good_only,1,0,1,utility,high,视频编辑
com.cpr.videoeffect.pro,good_only,1,0,1,utility,high,视频特效
com.es.file.explorer.manager,good_only,1,0,1,utility,high,文件管理
com.judi.autoblur,good_only,1,0,1,gambling,high,judi意为赌博
com.richrtp.self,good_only,1,0,1,gambling,high,rtp老虎机返奖
com.rupiyo.realmoney.rewardsapp,good_only,1,0,1,gambling,high,真金奖励
com.ultra45xzoomtelescope.hdcamera,good_only,1,0,1,utility,high,相机工具
me.craftsapp.video.wallpaper,good_only,1,0,1,utility,high,动态壁纸
org.chromium.webapk.a0dbabf8d3c29bde3_v2,good_only,1,0,1,utility,high,Chrome网页封装
org.chromium.webapk.a5e7c000794e70c7c_v2,good_only,1,0,1,utility,high,Chrome网页封装
xyz.hermez.tesla,good_only,1,0,1,other,low,未知应用
com.gamovation.mahjongclub,good_only,1,0,1,social_entertainment,high,麻将游戏
com.mbizmarket.app,good_only,1,0,1,shopping,medium,B2B市场
org.chromium.webapk.ac6c85ca3b2908504_v2,good_only,1,0,1,utility,high,Chrome网页封装
st.ows.chess,good_only,1,0,1,social_entertainment,high,国际象棋
com.halfbrick.fruitninjafree,good_only,1,0,1,social_entertainment,high,水果忍者
com.nikon.snapbridge.cmru,good_only,1,0,1,utility,high,尼康配套
com.samsung.android.visionarapps,good_only,1,0,1,utility,high,三星AR
com.samsung.app.highlightplayer,good_only,1,0,1,utility,high,三星播放器
com.samsung.smartviewad,good_only,1,0,1,utility,high,三星投屏
org.chromium.webapk.a30650e68b518c339_v2,good_only,1,0,1,utility,high,Chrome网页封装
com.random.randomspinwheel.randomselection,good_only,1,0,1,utility,high,随机转盘
air.printer.scanner.smart.airprint.app,good_only,1,0,1,utility,high,打印扫描
com.artrace.sketch.paint.ardrawing,good_only,1,0,1,utility,high,AR绘画
com.dragonlab.compass,good_only,1,0,1,utility,high,指南针
com.flvplayer.mkvvideoplayer,good_only,1,0,1,utility,high,视频播放
com.klikpeta.mbi,good_only,1,0,1,utility,medium,地图工具
com.stable_diffusion_mobile,good_only,1,0,1,utility,high,AI生图
gps.map.mapcamera.locationonphoto.geotagging,good_only,1,0,1,utility,high,GPS相机
hub.browser.video.downloader.saver,good_only,1,0,1,utility,high,浏览器下载
hubx.whois.ai.search,good_only,1,0,1,utility,high,域名查询
id.pentacode.bintang,good_only,1,0,1,other,low,未知应用
smartapps38.video.downloader.forpinterest,good_only,1,0,1,utility,high,Pinterest下载
com.EdiresaApps.FlashDiscoteca,good_only,1,0,1,social_entertainment,medium,闪光灯娱乐
bigtokapp.zz,good_only,1,0,1,social_entertainment,medium,TikTok相关
